frame,unit,pos,slot,baseline,n,n_seasons,mean,se_season,median
10,draft_round,QB,5,R_exp,9,7,41.65847021093337,21.68248004765025,58.438837209302335
10,draft_round,QB,5,R_real,9,7,9.820000000000002,19.356210994965743,1.8999999999999773
10,draft_round,QB,5,R_week,9,7,-42.27999999999998,19.726846567817258,-34.47999999999996
10,draft_round,QB,6,R_exp,16,10,11.357931908745481,16.53573318026163,21.646195652173944
10,draft_round,QB,6,R_real,16,10,-24.017499999999995,18.72908897351331,-5.769999999999982
10,draft_round,QB,6,R_week,16,10,-75.50874999999999,19.441545137497005,-67.79000000000002
10,draft_round,QB,7,R_exp,18,9,52.0974955366586,27.35609247616583,74.66341860465118
10,draft_round,QB,7,R_real,18,9,9.644444444444453,25.913057745630777,20.090000000000032
10,draft_round,QB,7,R_week,18,9,-44.66111111111112,25.275894630709242,-31.20999999999998
10,draft_round,QB,8,R_exp,12,9,-3.710998509012837,26.306080643797344,-17.509806201550376
10,draft_round,QB,8,R_real,12,9,-34.401666666666664,22.66092632241947,-46.38000000000004
10,draft_round,QB,8,R_week,12,9,-88.49333333333333,23.6618427595523,-94.61
10,draft_round,QB,9,R_exp,23,10,8.849562004013666,17.41079948819036,19.100000000000023
10,draft_round,QB,9,R_real,23,10,-27.026956521739116,16.792060602308602,-19.82000000000002
10,draft_round,QB,9,R_week,23,10,-81.5504347826087,16.611109553697442,-77.60000000000002
10,draft_round,QB,10,R_exp,13,9,-25.43145226907749,38.985869323696896,20.84739130434781
10,draft_round,QB,10,R_real,13,9,-61.178461538461534,37.093818958665764,-31.97999999999996
10,draft_round,QB,10,R_week,13,9,-115.70923076923079,37.26357992583225,-70.28000000000003
10,draft_round,QB,11,R_exp,20,10,-17.77410663656076,23.749405110764688,21.25450354609933
10,draft_round,QB,11,R_real,20,10,-51.970000000000006,19.910033372680086,0.0
10,draft_round,QB,11,R_week,20,10,-107.49699999999999,21.24561078533576,-63.91999999999999
10,draft_round,QB,12,R_exp,16,8,36.659043301620294,20.245923038561696,31.875362318840573
10,draft_round,QB,12,R_real,16,8,0.20000000000000107,21.65142636160637,1.2199999999999989
10,draft_round,QB,12,R_week,16,8,-56.542500000000004,19.440816577663323,-51.03000000000003
10,draft_round,QB,13,R_exp,17,10,-16.444393908864384,17.549178091931477,-19.121162790697696
10,draft_round,QB,13,R_real,17,10,-55.436470588235295,18.43778393294662,-49.960000000000036
10,draft_round,QB,13,R_week,17,10,-108.49411764705881,15.34485472176581,-98.50000000000006
10,draft_round,QB,14,R_exp,16,8,-42.03556425651924,13.807312624702222,-58.02982978723399
10,draft_round,QB,14,R_real,16,8,-78.905,19.15740744256995,-91.21000000000001
10,draft_round,QB,14,R_week,16,8,-131.95499999999998,18.91601360315964,-146.75
10,draft_round,RB,1,R_exp,60,10,90.14630428787274,15.553974014974196,95.2180153256705
10,draft_round,RB,1,R_real,60,10,67.931,12.372458236986041,61.64999999999999
10,draft_round,RB,1,R_week,60,10,39.87099999999999,13.568415318471615,40.79999999999998
10,draft_round,RB,2,R_exp,49,10,65.56918368535172,14.227585498729852,77.73652173913047
10,draft_round,RB,2,R_real,49,10,43.4542857142857,14.541604039873631,48.39999999999998
10,draft_round,RB,2,R_week,49,10,16.40530612244897,13.771703971357043,21.80000000000001
10,draft_round,RB,3,R_exp,36,10,35.112325966602,11.73852402059195,29.5463932806324
10,draft_round,RB,3,R_real,36,10,11.672222222222217,10.573115712375607,14.84999999999998
10,draft_round,RB,3,R_week,36,10,-14.82500000000001,11.792366816146078,-12.450000000000003
10,draft_round,RB,4,R_exp,41,10,36.02472209382917,13.926874766672604,41.088695652173925
10,draft_round,RB,4,R_real,41,10,10.212195121951215,10.75009059163666,28.0
10,draft_round,RB,4,R_week,41,10,-14.165853658536596,13.679090381100675,0.0
10,draft_round,RB,5,R_exp,34,10,7.7115026577113115,17.575178346249878,10.069142228738983
10,draft_round,RB,5,R_real,34,10,-13.271764705882356,13.503133783622046,-6.950000000000003
10,draft_round,RB,5,R_week,34,10,-41.24529411764706,16.25636394293207,-37.80000000000001
10,draft_round,RB,6,R_exp,35,10,-8.761973253154922,15.340241042145955,-19.5658064516129
10,draft_round,RB,6,R_real,35,10,-32.21942857142857,16.197310528637498,-48.099999999999994
10,draft_round,RB,6,R_week,35,10,-58.859428571428566,15.48746645678369,-62.19999999999999
10,draft_round,RB,7,R_exp,36,10,-14.18279496780003,15.233188952742257,-7.249347826086947
10,draft_round,RB,7,R_real,36,10,-39.72222222222223,14.591130994672882,-31.90000000000002
10,draft_round,RB,7,R_week,36,10,-63.963888888888896,15.112656824539364,-59.95000000000001
10,draft_round,RB,8,R_exp,34,10,5.189951579515378,14.50787486733978,17.18929732103645
10,draft_round,RB,8,R_real,34,10,-20.805882352941186,12.047205003958695,-7.050000000000011
10,draft_round,RB,8,R_week,34,10,-44.64117647058824,13.739098745308347,-34.249999999999986
10,draft_round,RB,9,R_exp,32,10,-38.97919174972425,10.58988511555944,-48.04714352830631
10,draft_round,RB,9,R_real,32,10,-59.66125,9.804178477832053,-62.25
10,draft_round,RB,9,R_week,32,10,-88.14875,9.734791553400012,-93.39999999999999
10,draft_round,RB,10,R_exp,43,10,-8.520960290092177,16.181809729035024,-9.57241379310345
10,draft_round,RB,10,R_real,43,10,-34.68604651162791,17.363889706535822,-39.30000000000001
10,draft_round,RB,10,R_week,43,10,-59.3093023255814,16.478900735317403,-62.30000000000001
10,draft_round,RB,11,R_exp,28,9,-30.3633440294337,11.201826819620804,-28.514642356241218
10,draft_round,RB,11,R_real,28,9,-53.064285714285724,11.112563273160697,-59.14999999999999
10,draft_round,RB,11,R_week,28,9,-78.46785714285714,10.363734959695508,-81.75
10,draft_round,RB,12,R_exp,34,10,-31.8773034822544,13.942774998291158,-34.37293913043477
10,draft_round,RB,12,R_real,34,10,-58.40411764705883,13.946504749117627,-47.75000000000001
10,draft_round,RB,12,R_week,34,10,-82.21882352941178,15.041748447131742,-80.65
10,draft_round,RB,13,R_exp,32,10,-43.711139247647324,17.61666098359456,-52.151429951690815
10,draft_round,RB,13,R_real,32,10,-65.446875,14.487049691656285,-78.0
10,draft_round,RB,13,R_week,32,10,-93.80937500000002,16.72824468526211,-99.35
10,draft_round,RB,14,R_exp,26,9,-59.593850805178214,17.248225782679665,-88.07241379310345
10,draft_round,RB,14,R_real,26,9,-88.71846153846155,16.840874011845504,-109.30000000000001
10,draft_round,RB,14,R_week,26,9,-109.8146153846154,16.40564142009278,-141.85000000000002
10,draft_round,TE,1,R_exp,2,2,108.72293316439657,20.33072537218881,108.72293316439657
10,draft_round,TE,1,R_real,2,2,83.9,14.80000000000001,83.9
10,draft_round,TE,1,R_week,2,2,44.73000000000002,19.47,44.73000000000002
10,draft_round,TE,2,R_exp,6,6,114.32102424623281,33.14499278459191,124.0687037037037
10,draft_round,TE,2,R_real,6,6,97.12666666666667,33.647827732427416,104.95
10,draft_round,TE,2,R_week,6,6,39.12666666666667,33.36784546702276,39.60000000000001
10,draft_round,TE,3,R_exp,10,7,48.1387758466348,13.444600281378746,52.94138766853507
10,draft_round,TE,3,R_real,10,7,33.19,16.589786116805737,30.0
10,draft_round,TE,3,R_week,10,7,-18.274,14.504787457376734,-12.400000000000006
10,draft_round,TE,4,R_exp,6,6,51.75411367712712,30.11653736176474,59.792173913043484
10,draft_round,TE,4,R_real,6,6,38.56666666666667,33.93792044961572,45.999999999999986
10,draft_round,TE,4,R_week,6,6,-19.966666666666665,32.101315307078075,-14.700000000000003
10,draft_round,TE,5,R_exp,8,8,59.268616685590445,11.504714609395762,65.04138766853508
10,draft_round,TE,5,R_real,8,8,40.337500000000006,9.355115817791123,47.650000000000006
10,draft_round,TE,5,R_week,8,8,-11.154999999999998,10.351188165064503,-2.8499999999999943
10,draft_round,TE,6,R_exp,14,9,4.315473520599261,19.906166191798544,-27.305807453416158
10,draft_round,TE,6,R_real,14,9,-11.192857142857134,17.29112347304881,-39.1
10,draft_round,TE,6,R_week,14,9,-65.07428571428571,19.877360421817084,-98.19999999999999
10,draft_round,TE,7,R_exp,10,8,42.26718305664328,20.8607941207029,15.877195121951218
10,draft_round,TE,7,R_real,10,8,25.46999999999999,20.69399930276546,13.099999999999994
10,draft_round,TE,7,R_week,10,8,-28.797999999999995,20.872519591729763,-47.150000000000006
10,draft_round,TE,8,R_exp,20,10,-9.30288009443523,6.529414900647685,6.173277809147379
10,draft_round,TE,8,R_real,20,10,-24.04,7.375384149861258,-10.549999999999997
10,draft_round,TE,8,R_week,20,10,-79.34700000000001,7.589459744268793,-66.65
10,draft_round,TE,9,R_exp,12,10,-10.051138258989086,19.408982444627533,-12.434101174345066
10,draft_round,TE,9,R_real,12,10,-27.316666666666663,19.0163347911444,-23.650000000000006
10,draft_round,TE,9,R_week,12,10,-82.11999999999999,19.695895974091208,-78.05000000000001
10,draft_round,TE,10,R_exp,10,8,22.56816143355486,17.140200197851758,18.762195121951237
10,draft_round,TE,10,R_real,10,8,2.2700000000000005,17.190357392351846,3.549999999999997
10,draft_round,TE,10,R_week,10,8,-50.554,15.157843082696258,-46.0
10,draft_round,TE,11,R_exp,7,5,8.727437696374222,14.649341456211495,16.554347826086996
10,draft_round,TE,11,R_real,7,5,-8.200000000000005,14.274137452049418,-4.5
10,draft_round,TE,11,R_week,7,5,-58.305714285714295,15.913167629356513,-56.599999999999994
10,draft_round,TE,12,R_exp,12,9,-11.819390118509062,13.297895629380212,-0.34629629629628766
10,draft_round,TE,12,R_real,12,9,-28.691666666666666,10.585977724457765,-25.999999999999993
10,draft_round,TE,12,R_week,12,9,-83.67,13.378796553585161,-80.6
10,draft_round,TE,13,R_exp,6,6,13.387306880177155,39.420815618694036,22.928703703703718
10,draft_round,TE,13,R_real,6,6,-4.716666666666664,40.477915103314196,2.700000000000017
10,draft_round,TE,13,R_week,6,6,-57.883333333333326,39.750114605006004,-56.749999999999986
10,draft_round,TE,14,R_exp,12,9,-12.024677150317835,20.163910887374588,-16.172826086956505
10,draft_round,TE,14,R_real,12,9,-30.15833333333333,23.09229218447864,-38.349999999999994
10,draft_round,TE,14,R_week,12,9,-81.34833333333333,21.022682260940073,-88.22
10,draft_round,WR,1,R_exp,34,10,110.00885515521917,22.686988753593972,112.67694391053642
10,draft_round,WR,1,R_real,34,10,87.82823529411768,23.400414326436376,92.01000000000002
10,draft_round,WR,1,R_week,34,10,66.27000000000001,23.549257410891844,71.75000000000001
10,draft_round,WR,2,R_exp,47,10,96.68732068534806,12.890613541440047,105.43428571428572
10,draft_round,WR,2,R_real,47,10,74.39489361702128,13.123504323686838,90.99999999999997
10,draft_round,WR,2,R_week,47,10,51.03489361702128,12.151347727741717,61.30000000000001
10,draft_round,WR,3,R_exp,47,10,63.76098784683897,11.289312302284399,79.27230769230769
10,draft_round,WR,3,R_real,47,10,42.4595744680851,12.779513817447045,53.30000000000001
10,draft_round,WR,3,R_week,47,10,18.003404255319147,11.544550563489489,34.400000000000006
10,draft_round,WR,4,R_exp,48,10,55.15933768735804,8.522648457346966,68.27981481481481
10,draft_round,WR,4,R_real,48,10,33.955,8.087699513168664,50.35000000000001
10,draft_round,WR,4,R_week,48,10,8.270000000000003,8.839746046740494,18.549999999999997
10,draft_round,WR,5,R_exp,53,10,47.75053958351826,12.47478581939354,60.82725000000002
10,draft_round,WR,5,R_real,53,10,26.605660377358493,13.696776490907432,38.67999999999998
10,draft_round,WR,5,R_week,53,10,2.1686792452830166,12.726684215049863,16.0
10,draft_round,WR,6,R_exp,35,10,22.953047724506995,11.425638524285851,39.16962962962964
10,draft_round,WR,6,R_real,35,10,0.6377142857142843,11.621977142625244,10.97999999999999
10,draft_round,WR,6,R_week,35,10,-23.362285714285715,11.207148239702493,-19.900000000000006
10,draft_round,WR,7,R_exp,42,10,9.565910282872984,8.304888494939785,17.714625000000012
10,draft_round,WR,7,R_real,42,10,-11.213809523809527,7.387554469845774,-3.660000000000011
10,draft_round,WR,7,R_week,42,10,-35.08857142857143,7.436012147633507,-27.950000000000003
10,draft_round,WR,8,R_exp,32,10,10.775235382890635,12.231448789856646,-14.112045454545466
10,draft_round,WR,8,R_real,32,10,-10.922500000000003,10.313453544542298,-28.000000000000014
10,draft_round,WR,8,R_week,32,10,-36.460625,12.794325944957102,-57.300000000000004
10,draft_round,WR,9,R_exp,42,10,-1.2407244100441073,11.369894277151507,3.7288044485634657
10,draft_round,WR,9,R_real,42,10,-22.795714285714286,10.082486569032163,-17.330000000000013
10,draft_round,WR,9,R_week,42,10,-46.572380952380946,9.538233184528405,-42.03
10,draft_round,WR,10,R_exp,39,10,-4.259285146896555,14.78684456435575,-5.260338983050872
10,draft_round,WR,10,R_real,39,10,-25.105641025641027,14.329975982335801,-18.399999999999977
10,draft_round,WR,10,R_week,39,10,-48.81179487179487,14.327265716583195,-46.0
10,draft_round,WR,11,R_exp,38,10,-10.73238147090391,11.106197873046877,-13.864185185185178
10,draft_round,WR,11,R_real,38,10,-32.04789473684211,12.127682936586458,-43.760000000000005
10,draft_round,WR,11,R_week,38,10,-57.62473684210524,11.42143288617209,-66.39
10,draft_round,WR,12,R_exp,36,10,-9.213321688125511,9.006000066615025,-0.1303703703703576
10,draft_round,WR,12,R_real,36,10,-30.796666666666674,7.921597910767532,-28.320000000000007
10,draft_round,WR,12,R_week,36,10,-55.5611111111111,9.688405987105806,-59.2
10,draft_round,WR,13,R_exp,35,10,-29.404737067827956,11.643202901608792,-43.127692307692314
10,draft_round,WR,13,R_real,35,10,-49.79200000000001,11.957674269906551,-63.32000000000001
10,draft_round,WR,13,R_week,35,10,-74.536,11.080935700094535,-77.9
10,draft_round,WR,14,R_exp,36,10,-5.4412815105073316,10.670485671931694,-17.09993205248361
10,draft_round,WR,14,R_real,36,10,-27.988888888888894,10.70053887806533,-36.65
10,draft_round,WR,14,R_week,36,10,-51.614999999999995,9.365995070400444,-62.400000000000006
12,positional_adp_rank,QB,1,R_exp,10,10,49.07730224518095,30.64752799807976,60.71586046511629
12,positional_adp_rank,QB,1,R_real,10,10,29.669999999999995,31.20229254397824,34.749999999999986
12,positional_adp_rank,QB,1,R_week,10,10,-21.065999999999995,29.818296255077282,-17.0
12,positional_adp_rank,QB,2,R_exp,10,10,90.77130224518093,14.096093344163977,85.97205654354767
12,positional_adp_rank,QB,2,R_real,10,10,71.36399999999998,14.52264095970304,54.87999999999997
12,positional_adp_rank,QB,2,R_week,10,10,20.627999999999993,14.89903388366731,4.310000000000002
12,positional_adp_rank,QB,3,R_exp,10,10,29.473302245180946,29.306980518613635,40.745860465116294
12,positional_adp_rank,QB,3,R_real,10,10,10.065999999999994,33.048084032546,21.86999999999999
12,positional_adp_rank,QB,3,R_week,10,10,-40.67,33.2275350675711,-33.42999999999998
12,positional_adp_rank,QB,4,R_exp,10,10,66.62730224518096,20.737841645582876,68.45050416281218
12,positional_adp_rank,QB,4,R_real,10,10,47.21999999999999,19.587979987737377,38.48999999999998
12,positional_adp_rank,QB,4,R_week,10,10,-3.5160000000000027,19.801154803585458,-6.870000000000033
12,positional_adp_rank,QB,5,R_exp,10,10,38.195302245180955,23.558038769444316,47.065860465116316
12,positional_adp_rank,QB,5,R_real,10,10,18.788000000000004,22.568020875172515,21.10000000000001
12,positional_adp_rank,QB,5,R_week,10,10,-31.94799999999999,21.67708594601939,-34.09999999999994
12,positional_adp_rank,QB,6,R_exp,10,10,36.41330224518095,23.533010454003804,34.447695652173934
12,positional_adp_rank,QB,6,R_real,10,10,17.006,23.203188104702818,-0.6899999999999977
12,positional_adp_rank,QB,6,R_week,10,10,-33.73,21.952938198691204,-45.819999999999965
12,positional_adp_rank,QB,7,R_exp,10,10,34.123302245180945,21.991986728723116,22.955556117290186
12,positional_adp_rank,QB,7,R_real,10,10,14.71599999999999,20.069155947484298,-3.6300000000000097
12,positional_adp_rank,QB,7,R_week,10,10,-36.02,21.180824241647336,-48.75999999999998
12,positional_adp_rank,QB,8,R_exp,10,10,-16.440697754819052,14.261787712132417,-1.0937728847105603
12,positional_adp_rank,QB,8,R_real,10,10,-35.848000000000006,15.803634799908815,-16.00999999999999
12,positional_adp_rank,QB,8,R_week,10,10,-86.58400000000002,14.35192957990899,-69.80999999999996
12,positional_adp_rank,QB,9,R_exp,10,10,10.403302245180958,35.001445445457364,32.749865864939906
12,positional_adp_rank,QB,9,R_real,10,10,-9.004,35.24872672877703,19.55000000000001
12,positional_adp_rank,QB,9,R_week,10,10,-59.73999999999999,33.84850576055349,-25.67999999999998
12,positional_adp_rank,QB,10,R_exp,10,10,-7.944697754819043,38.52942305332569,20.219865864939905
12,positional_adp_rank,QB,10,R_real,10,10,-27.351999999999997,39.20720446267214,-2.6899999999999977
12,positional_adp_rank,QB,10,R_week,10,10,-78.088,39.65971975022852,-48.23999999999998
12,positional_adp_rank,QB,11,R_exp,10,10,11.875302245180958,36.438753182877306,21.130504162812187
12,positional_adp_rank,QB,11,R_real,10,10,-7.5319999999999965,36.4000658363263,4.670000000000016
12,positional_adp_rank,QB,11,R_week,10,10,-58.267999999999994,34.03395300774409,-43.67999999999998
12,positional_adp_rank,QB,12,R_exp,10,10,8.94530224518095,24.23595192654695,40.61769565217392
12,positional_adp_rank,QB,12,R_real,10,10,-10.462000000000007,21.890412401576885,9.960000000000008
12,positional_adp_rank,QB,12,R_week,10,10,-61.198,22.702727481761112,-35.26999999999998
12,positional_adp_rank,QB,13,R_exp,10,10,-24.554697754819063,47.89894279577925,37.87297872340426
12,positional_adp_rank,QB,13,R_real,10,10,-43.96200000000002,43.7400808260189,16.559999999999974
12,positional_adp_rank,QB,13,R_week,10,10,-94.69800000000001,45.250022413745214,-27.010000000000048
12,positional_adp_rank,QB,14,R_exp,10,10,-10.238697754819034,31.097404193077498,25.769557780559097
12,positional_adp_rank,QB,14,R_real,10,10,-29.645999999999994,28.776715749600985,4.75
12,positional_adp_rank,QB,14,R_week,10,10,-80.38199999999998,28.432832422316906,-40.059999999999974
12,positional_adp_rank,QB,15,R_exp,10,10,31.993302245180935,28.035113212968426,35.09986586493987
12,positional_adp_rank,QB,15,R_real,10,10,12.585999999999984,25.917354125930533,19.18999999999997
12,positional_adp_rank,QB,15,R_week,10,10,-38.150000000000006,27.179335818881878,-26.360000000000014
12,positional_adp_rank,QB,16,R_exp,10,10,6.337302245180945,11.291911622539022,3.7612221672439574
12,positional_adp_rank,QB,16,R_real,10,10,-13.070000000000011,9.86994416285005,-10.150000000000006
12,positional_adp_rank,QB,16,R_week,10,10,-63.806,10.170539175044318,-69.40000000000002
12,positional_adp_rank,QB,17,R_exp,10,10,-28.98269775481905,26.94376006618161,-42.531219693221146
12,positional_adp_rank,QB,17,R_real,10,10,-48.39000000000001,27.370143222131663,-64.69999999999999
12,positional_adp_rank,QB,17,R_week,10,10,-99.126,26.885371660688147,-111.57999999999998
12,positional_adp_rank,QB,18,R_exp,10,10,-32.074697754819056,18.068180359650135,-28.701969322117748
12,positional_adp_rank,QB,18,R_real,10,10,-51.482000000000006,21.056761479391838,-42.93000000000001
12,positional_adp_rank,QB,18,R_week,10,10,-102.21799999999999,19.62067377934702,-97.95000000000002
12,positional_adp_rank,QB,19,R_exp,10,10,-32.42669775481905,20.350212433001726,-20.676581395348833
12,positional_adp_rank,QB,19,R_real,10,10,-51.83400000000002,21.943222704668216,-42.31
12,positional_adp_rank,QB,19,R_week,10,10,-102.57000000000001,20.80723469266293,-103.91000000000001
12,positional_adp_rank,QB,20,R_exp,10,10,-6.614697754819045,29.523286477525566,4.981861702127702
12,positional_adp_rank,QB,20,R_real,10,10,-26.022000000000002,27.01893121498332,-12.360000000000028
12,positional_adp_rank,QB,20,R_week,10,10,-76.758,26.59312600403846,-56.11000000000003
12,positional_adp_rank,QB,21,R_exp,9,9,-94.56355306091005,23.74972081092898,-104.69260869565218
12,positional_adp_rank,QB,21,R_real,9,9,-116.94,26.916163669190798,-126.53999999999999
12,positional_adp_rank,QB,21,R_week,9,9,-166.75555555555556,26.745895173689274,-173.55999999999997
12,positional_adp_rank,QB,22,R_exp,8,8,-34.91053974671531,22.21391059720468,-21.493772884710552
12,positional_adp_rank,QB,22,R_real,8,8,-59.515,24.48243678056344,-53.30000000000001
12,positional_adp_rank,QB,22,R_week,8,8,-110.1275,24.626364773638144,-96.77000000000001
12,positional_adp_rank,QB,23,R_exp,8,8,-3.353039746715318,33.7479773485572,18.26700458906967
12,positional_adp_rank,QB,23,R_real,8,8,-27.957500000000017,32.271417791135235,-17.93000000000002
12,positional_adp_rank,QB,23,R_week,8,8,-78.57000000000001,33.64981023083827,-73.08000000000006
12,positional_adp_rank,QB,24,R_exp,7,7,-24.379704999285586,23.29767634186285,-54.85627906976745
12,positional_adp_rank,QB,24,R_real,7,7,-47.06000000000001,21.24563641472447,-58.360000000000014
12,positional_adp_rank,QB,24,R_week,7,7,-98.66000000000001,22.54795271035868,-125.51999999999995
12,positional_adp_rank,RB,1,R_exp,10,10,73.91420986161702,46.32699577094052,58.783135135135126
12,positional_adp_rank,RB,1,R_real,10,10,56.44,45.73733024322449,39.0
12,positional_adp_rank,RB,1,R_week,10,10,43.44000000000002,45.87024743774551,29.10000000000001
12,positional_adp_rank,RB,2,R_exp,10,10,79.032209861617,31.774299059898024,87.17884615384617
12,positional_adp_rank,RB,2,R_real,10,10,61.55799999999999,32.23092654923562,70.35000000000001
12,positional_adp_rank,RB,2,R_week,10,10,48.558000000000014,33.01477722340575,55.55
12,positional_adp_rank,RB,3,R_exp,10,10,119.754209861617,41.89284720921567,108.72324975657253
12,positional_adp_rank,RB,3,R_real,10,10,102.27999999999999,40.61125405051604,88.0
12,positional_adp_rank,RB,3,R_week,10,10,89.28,42.08743755564122,79.55000000000001
12,positional_adp_rank,RB,4,R_exp,10,10,123.12020986161701,29.216377721697878,133.69451898734175
12,positional_adp_rank,RB,4,R_real,10,10,105.64599999999999,27.694354506930747,105.52999999999999
12,positional_adp_rank,RB,4,R_week,10,10,92.646,27.905949672267223,104.33
12,positional_adp_rank,RB,5,R_exp,10,10,41.436209861617,35.30031329095075,63.45175000000002
12,positional_adp_rank,RB,5,R_real,10,10,23.961999999999996,36.316616759947344,42.43000000000001
12,positional_adp_rank,RB,5,R_week,10,10,10.962000000000003,35.19925421558436,31.730000000000018
12,positional_adp_rank,RB,6,R_exp,10,10,129.464209861617,26.97154908326741,123.24009677419353
12,positional_adp_rank,RB,6,R_real,10,10,111.99000000000001,26.61516881613023,112.49999999999999
12,positional_adp_rank,RB,6,R_week,10,10,98.99000000000001,26.541403504713156,103.05000000000001
12,positional_adp_rank,RB,7,R_exp,10,10,119.76020986161703,19.488850122401423,130.46863437195714
12,positional_adp_rank,RB,7,R_real,10,10,102.28600000000002,18.49311873223239,102.23
12,positional_adp_rank,RB,7,R_week,10,10,89.28600000000002,18.229894142436606,95.92999999999999
12,positional_adp_rank,RB,8,R_exp,10,10,54.46420986161699,28.460064112572713,66.42324975657255
12,positional_adp_rank,RB,8,R_real,10,10,36.989999999999995,27.056403842508132,40.599999999999994
12,positional_adp_rank,RB,8,R_week,10,10,23.990000000000006,27.408941971553734,37.250000000000014
12,positional_adp_rank,RB,9,R_exp,10,10,62.39420986161699,17.208240855081634,52.54849019607843
12,positional_adp_rank,RB,9,R_real,10,10,44.919999999999995,18.409483063537298,34.7
12,positional_adp_rank,RB,9,R_week,10,10,31.920000000000005,17.824208257311174,22.25
12,positional_adp_rank,RB,10,R_exp,10,10,63.634209861617,34.33556367237478,57.601654122476894
12,positional_adp_rank,RB,10,R_real,10,10,46.15999999999999,36.16357651929171,38.85000000000001
12,positional_adp_rank,RB,10,R_week,10,10,33.160000000000004,34.976672225927956,25.200000000000017
12,positional_adp_rank,RB,11,R_exp,10,10,112.49420986161701,28.187214969583344,96.48339717282263
12,positional_adp_rank,RB,11,R_real,10,10,95.02,29.278945032603588,82.35
12,positional_adp_rank,RB,11,R_week,10,10,82.02000000000001,29.740600008891693,67.24999999999999
12,positional_adp_rank,RB,12,R_exp,10,10,66.714209861617,29.824553549165636,86.64882754342432
12,positional_adp_rank,RB,12,R_real,10,10,49.239999999999995,28.422136130527242,82.8
12,positional_adp_rank,RB,12,R_week,10,10,36.239999999999995,29.931875242883727,66.65000000000002
12,positional_adp_rank,RB,13,R_exp,10,10,50.484209861617,24.819620599470923,63.52424019607845
12,positional_adp_rank,RB,13,R_real,10,10,33.00999999999999,25.018817140526668,43.75
12,positional_adp_rank,RB,13,R_week,10,10,20.009999999999998,24.70543102684554,28.150000000000006
12,positional_adp_rank,RB,14,R_exp,10,10,75.084209861617,23.610714294863758,92.88313513513512
12,positional_adp_rank,RB,14,R_real,10,10,57.61,20.69200301780591,73.1
12,positional_adp_rank,RB,14,R_week,10,10,44.61000000000001,21.59785714679429,63.2
12,positional_adp_rank,RB,15,R_exp,10,10,51.92420986161701,22.195882697187226,52.45473076923078
12,positional_adp_rank,RB,15,R_real,10,10,34.45,20.49649428018796,36.85000000000001
12,positional_adp_rank,RB,15,R_week,10,10,21.45000000000001,22.113747609424625,26.000000000000014
12,positional_adp_rank,RB,16,R_exp,10,10,13.564209861617007,27.85165151750364,0.43863437195714994
12,positional_adp_rank,RB,16,R_real,10,10,-3.9100000000000024,26.112846774464607,-22.300000000000004
12,positional_adp_rank,RB,16,R_week,10,10,-16.909999999999993,26.69059530579597,-34.1
12,positional_adp_rank,RB,17,R_exp,10,10,46.92420986161701,12.196014118693261,49.21705508474578
12,positional_adp_rank,RB,17,R_real,10,10,29.45,12.717453011948232,24.299999999999997
12,positional_adp_rank,RB,17,R_week,10,10,16.45000000000001,12.98898892652286,14.949999999999989
12,positional_adp_rank,RB,18,R_exp,10,10,42.364209861617,14.167473271601583,47.725003750937745
12,positional_adp_rank,RB,18,R_real,10,10,24.889999999999993,14.577718538158765,38.44999999999999
12,positional_adp_rank,RB,18,R_week,10,10,11.890000000000004,14.274448422891085,26.24999999999997
12,positional_adp_rank,RB,19,R_exp,10,10,-3.275790138382996,30.538199179241847,-17.00990322580646
12,positional_adp_rank,RB,19,R_real,10,10,-20.749999999999996,30.615922691015246,-26.1
12,positional_adp_rank,RB,19,R_week,10,10,-33.74999999999999,30.321390506080398,-37.19999999999998
12,positional_adp_rank,RB,20,R_exp,10,10,8.656209861617004,15.18836093912752,12.601654122476894
12,positional_adp_rank,RB,20,R_real,10,10,-8.818000000000001,13.852613536000264,-1.7999999999999972
12,positional_adp_rank,RB,20,R_week,10,10,-21.81799999999999,15.010251741171208,-16.99999999999997
12,positional_adp_rank,RB,21,R_exp,10,10,29.140209861617002,21.21365636004558,32.244212158808935
12,positional_adp_rank,RB,21,R_real,10,10,11.665999999999995,21.763728244744993,26.379999999999995
12,positional_adp_rank,RB,21,R_week,10,10,-1.333999999999996,20.588516767039497,6.88000000000001
12,positional_adp_rank,RB,22,R_exp,10,10,-13.945790138382995,19.23557107080275,-7.97988461538462
12,positional_adp_rank,RB,22,R_real,10,10,-31.419999999999998,18.942320636899566,-25.60000000000001
12,positional_adp_rank,RB,22,R_week,10,10,-44.419999999999995,17.827000744812786,-39.80000000000001
12,positional_adp_rank,RB,23,R_exp,10,10,10.594209861617008,34.1415879690424,2.2425869702719794
12,positional_adp_rank,RB,23,R_real,10,10,-6.879999999999998,33.944237933541665,-7.149999999999999
12,positional_adp_rank,RB,23,R_week,10,10,-19.879999999999985,34.86686042011176,-26.85
12,positional_adp_rank,RB,24,R_exp,10,10,15.514209861617001,19.57624337574528,16.174240196078458
12,positional_adp_rank,RB,24,R_real,10,10,-1.9600000000000022,19.08775756575111,-2.700000000000003
12,positional_adp_rank,RB,24,R_week,10,10,-14.95999999999999,20.006650005546764,-19.19999999999999
12,positional_adp_rank,TE,1,R_exp,10,10,97.86257166180056,22.34074642653838,109.94000000000001
