name,position,value,mu,sigma,d_shift,S_5,Sfree_5,S_16,Sfree_16,S_25,Sfree_25,S_36,Sfree_36,S_45,Sfree_45,S_56,Sfree_56,S_65,Sfree_65,S_76,Sfree_76,S_85,Sfree_85,S_96,Sfree_96,S_105,Sfree_105,S_116,Sfree_116,S_125,Sfree_125,S_136,Sfree_136
Chuba Hubbard,RB,4.474166052831662,77.0,9.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99775,0.99775,0.973,0.973,0.84075,0.84075,0.57725,0.57725,0.2015,0.2015,0.0455,0.0455,0.00475,0.00475,0.0,0.0,0.0,0.0
Michael Wilson,WR,4.473033801097173,89.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99725,0.99725,0.9575,0.9575,0.68375,0.68375,0.289,0.289,0.03925,0.03925,0.004,0.004,0.0,0.0
Rico Dowdle,RB,4.421666052831662,72.5,7.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9785,0.9785,0.75625,0.75625,0.35525,0.35525,0.0445,0.0445,0.0035,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Addison,WR,4.405564788882858,105.0,8.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.98875,0.98875,0.9085,0.9085,0.58175,0.58175,0.23225,0.23225,0.0315,0.0315
Deebo Samuel Sr.,WR,4.388064788882858,100.0,10.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.992,0.992,0.9245,0.9245,0.742,0.742,0.35725,0.35725,0.1385,0.1385,0.02175,0.02175
Jayden Reed,WR,4.215533801097173,97.0,8.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99375,0.99375,0.91125,0.91125,0.66675,0.66675,0.233,0.233,0.05175,0.05175,0.0035,0.0035
Chris Godwin Jr.,WR,4.2155338010971715,90.5,8.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99725,0.99725,0.96325,0.96325,0.73025,0.73025,0.35675,0.35675,0.06125,0.06125,0.0065,0.0065,0.00025,0.00025
Khalil Shakir,WR,4.195564788882858,104.0,8.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.985,0.985,0.894,0.894,0.538,0.538,0.208,0.208,0.026,0.026
Xavier Worthy,WR,4.135564788882857,107.0,8.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,0.995,0.95125,0.95125,0.653,0.653,0.2865,0.2865,0.04225,0.04225
Rhamondre Stevenson,RB,4.116666052831662,74.5,7.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.993,0.993,0.8555,0.8555,0.46625,0.46625,0.06675,0.06675,0.0035,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
Baker Mayfield,QB,3.914361965319153,127.0,11.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985,0.9985,0.981,0.981,0.9085,0.9085,0.6905,0.6905
Theo Wease Jr.,WR,3.787655271368103,134.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.998,0.983,0.983,0.89375,0.89375
KC Concepcion,WR,3.787655271368103,128.0,10.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.9985,0.9985,0.98625,0.98625,0.935,0.935,0.73175,0.73175
Matthew Golden,WR,3.787655271368103,121.0,8.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.97625,0.97625,0.852,0.852,0.47825,0.47825
Makai Lemon,WR,3.787655271368103,110.5,10.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.999,0.999,0.99275,0.99275,0.94625,0.94625,0.7455,0.7455,0.4535,0.4535,0.15025,0.15025
Jayden Higgins,WR,3.787655271368103,132.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99575,0.99575,0.974,0.974,0.8415,0.8415
Colston Loveland,TE,3.763580618472842,61.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.9995,0.98875,0.9885,0.9035,0.9035,0.6695,0.6695,0.23775,0.23775,0.06275,0.06275,0.00325,0.00325,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Warren,TE,3.763580618472842,67.0,9.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,0.9975,0.97525,0.97525,0.84525,0.84525,0.47925,0.47925,0.184,0.184,0.02675,0.02675,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Jerry Jeudy,WR,3.7264052713681033,131.0,13.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9985,0.9985,0.97625,0.97625,0.92325,0.92325,0.77225,0.77225
Romeo Doubs,WR,3.631405271368103,114.0,9.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.986,0.986,0.88025,0.88025,0.6055,0.6055,0.2095,0.2095
Tyler Shough,QB,3.5904126724764502,135.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9915,0.9915,0.9645,0.9645,0.8585,0.8585
Tre Tucker,WR,3.503905271368103,133.0,8.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.989,0.989,0.89725,0.89725
Calvin Ridley,WR,3.426405271368103,129.0,12.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99675,0.99675,0.97875,0.97875,0.92,0.92,0.728,0.728
Jordan Love,QB,3.345513193205074,147.0,13.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.995,0.995,0.97425,0.97425
C.J. Stroud,QB,3.331013193205074,164.0,15.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9975,0.9975
Ricky Pearsall,WR,3.321405271368105,118.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99175,0.99175,0.92125,0.92125,0.7325,0.7325,0.358,0.358
Jalen Coker,WR,3.321405271368105,125.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9845,0.9845,0.91275,0.91275,0.65225,0.65225
Rashid Shaheed,WR,3.321405271368103,119.0,11.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99875,0.99875,0.9905,0.9905,0.91575,0.91575,0.7445,0.7445,0.409,0.409
John Metchie III,WR,3.321405271368103,117.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9905,0.9905,0.912,0.912,0.7115,0.7115,0.3395,0.3395
Jauan Jennings,WR,3.321405271368103,140.0,7.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9905,0.9905
RJ Harvey,RB,3.294482940811414,85.0,12.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99725,0.99725,0.988,0.988,0.92775,0.92775,0.79175,0.79175,0.4965,0.4965,0.24275,0.24275,0.07225,0.07225,0.018,0.018,0.00125,0.00125
Rachaad White,RB,3.2720444563134556,101.0,13.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.99475,0.99475,0.97875,0.97875,0.88375,0.88375,0.71925,0.71925,0.4185,0.4185,0.2085,0.2085,0.062,0.062
Kyle Monangai,RB,3.2670444563134557,103.0,13.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.996,0.996,0.9785,0.9785,0.90275,0.90275,0.76275,0.76275,0.48125,0.48125,0.25975,0.25975,0.08975,0.08975
Jalen McMillan,WR,3.1609002187927575,142.0,10.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9965,0.9965,0.97,0.97
Denzel Boston,WR,2.956009439429809,153.0,14.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985,0.9985,0.9855,0.9855
Ja'Kobi Lane,WR,2.956009439429809,145.0,19.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.9965,0.9965,0.98775,0.98775,0.96225,0.96225,0.88875,0.88875
De'Zhaun Stribling,WR,2.956009439429809,157.5,17.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985,0.9985,0.99525,0.99525,0.9805,0.9805
Antonio Williams,WR,2.956009439429809,157.5,13.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99625,0.99625
Kenny Gainwell,RB,2.882044456313456,93.0,10.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.99525,0.99525,0.95975,0.95975,0.76975,0.76975,0.47875,0.47875,0.15475,0.15475,0.03675,0.03675,0.00475,0.00475
Aaron Jones Sr.,RB,2.7095444563134556,92.0,12.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.9965,0.9965,0.97025,0.97025,0.903,0.903,0.70475,0.70475,0.44675,0.44675,0.1785,0.1785,0.06475,0.06475,0.011,0.011
Rashod Bateman,WR,2.652259439429809,146.0,14.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99775,0.99775,0.98925,0.98925,0.95325,0.95325
J.K. Dobbins,RB,2.6520444563134555,95.0,11.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99475,0.99475,0.962,0.962,0.80975,0.80975,0.5665,0.5665,0.21925,0.21925,0.0705,0.0705,0.00975,0.00975
Malik Washington,WR,2.6097594394298107,155.0,14.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9925,0.9925
Jacory Croskey-Merritt,RB,2.5921937230234446,116.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.9975,0.9975,0.98275,0.98275,0.93925,0.93925,0.79475,0.79475,0.621,0.621,0.3595,0.3595
Jonathon Brooks,RB,2.5921937230234446,115.0,14.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9965,0.9965,0.97925,0.97925,0.93625,0.93625,0.786,0.786,0.59475,0.59475,0.328,0.328
Sam Darnold,QB,2.5779126724764483,139.0,14.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.9925,0.9925,0.97125,0.97125,0.89075,0.89075
Kyler Murray,QB,2.5779126724764483,144.0,13.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9945,0.9945,0.96075,0.96075
Tank Dell,WR,2.4897594394298106,150.5,15.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.999,0.999,0.99325,0.99325,0.9665,0.9665
Harold Fannin Jr.,TE,2.487174662767534,83.0,7.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825,0.9825,0.85975,0.85975,0.391,0.391,0.0905,0.0905,0.0045,0.0045,0.0,0.0,0.0,0.0
Daniel Jones,QB,2.451013193205074,162.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925
Malik Willis,QB,2.451013193205072,168.0,12.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Travis Kelce,TE,2.3721746627675344,102.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.998,0.998,0.99325,0.99325,0.982,0.982,0.94825,0.94825,0.89975,0.89975,0.789,0.789,0.65775,0.65775,0.4685,0.4685,0.328,0.328,0.17625,0.17625
Sam LaPorta,TE,2.1596746627675345,88.0,23.1,0.0,1.0,1.0,0.99975,0.99975,0.99875,0.99875,0.996,0.996,0.98275,0.98275,0.9565,0.9565,0.90925,0.90925,0.813,0.813,0.712,0.712,0.54775,0.54775,0.40275,0.40275,0.25075,0.25075,0.15625,0.15625,0.07825,0.07825
Kyle Pitts,TE,2.1571746627675346,81.0,9.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965,0.9965,0.93575,0.93575,0.7545,0.7545,0.3255,0.3255,0.09725,0.09725,0.0105,0.0105,0.0005,0.0005,0.0,0.0
Isaac TeSlaa,WR,2.0312941707871355,178.0,40.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.999,0.999,0.9965,0.9965,0.99375,0.99375,0.9865,0.9865,0.98025,0.98025,0.96475,0.96475,0.94525,0.94525,0.91025,0.91025
Travis Hunter,WR,2.0312941707871355,181.5,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jake Ferguson,TE,1.8632591762304391,141.0,17.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.99575,0.99575,0.98325,0.98325,0.95725,0.95725,0.87575,0.87575
Blake Corum,RB,1.8154332672888045,123.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99675,0.99675,0.9835,0.9835,0.94875,0.94875,0.86225,0.86225,0.738,0.738,0.53325,0.53325
Dallas Goedert,TE,1.7846746627675345,108.0,21.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99875,0.99875,0.996,0.996,0.9915,0.9915,0.973,0.973,0.94025,0.94025,0.863,0.863,0.76225,0.76225,0.57925,0.57925,0.425,0.425,0.264,0.264
Germie Bernard,WR,1.73383877796567,186.5,10.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cyrus Allen,WR,1.73383877796567,190.5,23.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.9985,0.9985
Jordan Mason,RB,1.6904332672888045,124.0,16.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9985,0.9985,0.99275,0.99275,0.97175,0.97175,0.89675,0.89675,0.78725,0.78725,0.57,0.57
Tyjae Spears,RB,1.665137024432688,126.0,13.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99825,0.99825,0.99025,0.99025,0.9425,0.9425,0.85275,0.85275,0.622,0.622
Mark Andrews,TE,1.6507591762304394,136.0,18.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9975,0.9975,0.989,0.989,0.958,0.958,0.905,0.905,0.785,0.785
George Kittle,TE,1.6157591762304393,122.0,19.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.99675,0.99675,0.99325,0.99325,0.973,0.973,0.935,0.935,0.82975,0.82975,0.7005,0.7005,0.5115,0.5115
Adonai Mitchell,WR,1.5650441707871372,172.0,13.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jalen Nailor,WR,1.5650441707871354,165.0,14.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.999,0.999
Cooper Kupp,WR,1.5650441707871354,167.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99525,0.99525,0.98775,0.98775
Kenyon Sadiq,TE,1.4928295607167923,166.0,17.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.999,0.999,0.99325,0.99325
Oronde Gadsden II,TE,1.4928295607167923,163.0,26.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.9965,0.9965,0.9885,0.9885,0.972,0.972,0.944,0.944
Tucker Kraft,TE,1.4907591762304393,113.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.99725,0.99725,0.989,0.989,0.972,0.972,0.924,0.924,0.84525,0.84525,0.68825,0.68825,0.538,0.538,0.347,0.347
Isaiah Likely,TE,1.4907591762304393,138.0,18.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9975,0.9975,0.9915,0.9915,0.96925,0.96925,0.92425,0.92425,0.81725,0.81725
Tory Horton,WR,1.3554082006065222,195.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Zachariah Branch,WR,1.3554082006065211,198.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Omar Cooper Jr.,WR,1.3554082006065211,193.0,33.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.99875,0.99875,0.997,0.997,0.99575,0.99575,0.99275,0.99275,0.9835,0.9835
Woody Marks,RB,1.2825374584407907,143.0,15.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99875,0.99875,0.99575,0.99575,0.97975,0.97975,0.92125,0.92125
Jaydon Blue,RB,1.2825374584407907,169.0,12.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Kaelon Black,RB,1.278992968504241,173.0,25.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.99975,0.99975,0.9995,0.9995,0.998,0.998,0.99175,0.99175,0.97975,0.97975
Nicholas Singleton,RB,1.271917178802127,189.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mike Washington Jr.,RB,1.271917178802127,177.0,26.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.99875,0.99875,0.9965,0.9965,0.9935,0.9935,0.983,0.983
Dylan Sampson,RB,1.271917178802127,183.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Emmett Johnson,RB,1.271917178802127,199.0,9.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jordan James,RB,1.271917178802127,190.5,17.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Demond Claiborne,RB,1.271917178802127,194.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dalton Schultz,TE,1.1828295607167925,160.0,19.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9965,0.9965,0.98925,0.98925,0.97125,0.97125
Tyrone Tracy Jr.,RB,1.1125374584407908,156.0,17.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.999,0.999,0.99275,0.99275,0.9715,0.9715
Darnell Mooney,WR,1.1091582006065224,203.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Juwan Johnson,TE,1.0953295607167923,170.0,22.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99825,0.99825,0.996,0.996,0.98775,0.98775
Hunter Henry,TE,1.0403295607167942,161.0,23.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9985,0.9985,0.99625,0.99625,0.99,0.99,0.9805,0.9805,0.95075,0.95075
Zach Charbonnet,RB,0.9825374584407908,137.0,15.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.99775,0.99775,0.985,0.985,0.95125,0.95125,0.8485,0.8485
