player_id,name,season,age,G,M,p_hat,mean_tgt,G_snap,p_hat_snap,rookie_season
00-0035298,Scott Miller,2021,24,2,17,0.11764705882352941,3.0,2.0,0.11764705882352941,2019
00-0035298,Scott Miller,2022,25,9,17,0.5294117647058824,4.222222222222222,6.0,0.35294117647058826,2019
00-0035298,Scott Miller,2025,28,3,17,0.17647058823529413,4.0,3.0,0.17647058823529413,2019
00-0035313,Terry Godwin,2020,24,2,16,0.125,3.0,1.0,0.0625,2019
00-0035341,Trenton Irwin,2021,26,1,17,0.058823529411764705,4.0,2.0,0.11764705882352941,2019
00-0035341,Trenton Irwin,2022,27,7,17,0.4117647058823529,3.0,6.0,0.35294117647058826,2019
00-0035341,Trenton Irwin,2023,28,7,17,0.4117647058823529,4.142857142857143,10.0,0.5882352941176471,2019
00-0035341,Trenton Irwin,2024,29,2,17,0.11764705882352941,4.0,4.0,0.23529411764705882,2019
00-0035350,Preston Williams,2019,22,8,16,0.5,7.5,8.0,0.5,2019
00-0035350,Preston Williams,2020,23,8,16,0.5,4.375,8.0,0.5,2019
00-0035350,Preston Williams,2021,24,4,17,0.23529411764705882,3.5,6.0,0.35294117647058826,2019
00-0035359,David Sills,2021,26,1,17,0.058823529411764705,3.0,3.0,0.17647058823529413,2019
00-0035359,David Sills,2025,30,8,17,0.47058823529411764,4.0,13.0,0.7647058823529411,2019
00-0035401,Damion Willis,2019,22,3,16,0.1875,4.0,4.0,0.25,2019
00-0035406,Lil'Jordan Humphrey,2020,22,1,16,0.0625,4.0,2.0,0.125,2019
00-0035406,Lil'Jordan Humphrey,2021,23,5,17,0.29411764705882354,3.2,8.0,0.47058823529411764,2019
00-0035406,Lil'Jordan Humphrey,2023,25,4,17,0.23529411764705882,3.0,13.0,0.7647058823529411,2019
00-0035406,Lil'Jordan Humphrey,2024,26,10,17,0.5882352941176471,4.1,17.0,1.0,2019
00-0035406,Lil'Jordan Humphrey,2025,27,6,17,0.35294117647058826,4.0,7.0,0.4117647058823529,2019
00-0035414,Jalen Guyton,2020,23,13,16,0.8125,4.0,16.0,1.0,2019
00-0035414,Jalen Guyton,2021,24,14,17,0.8235294117647058,3.2857142857142856,16.0,0.9411764705882353,2019
00-0035414,Jalen Guyton,2022,25,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2019
00-0035414,Jalen Guyton,2023,26,6,17,0.35294117647058826,3.3333333333333335,6.0,0.35294117647058826,2019
00-0035432,Jason Moore,2021,26,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2019
00-0035457,Tyron Johnson,2020,24,5,16,0.3125,4.2,4.0,0.25,2019
00-0035480,Malik Taylor,2021,26,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2019
00-0035500,Greg Dortch,2022,24,8,17,0.47058823529411764,7.625,10.0,0.5882352941176471,2019
00-0035500,Greg Dortch,2023,25,7,17,0.4117647058823529,5.571428571428571,8.0,0.47058823529411764,2019
00-0035500,Greg Dortch,2024,26,13,17,0.7647058823529411,3.5384615384615383,15.0,0.8823529411764706,2019
00-0035500,Greg Dortch,2025,27,8,17,0.47058823529411764,3.875,6.0,0.35294117647058826,2019
00-0035510,Jeff Smith,2020,23,5,16,0.3125,6.8,5.0,0.3125,2019
00-0035510,Jeff Smith,2021,24,4,17,0.23529411764705882,3.25,5.0,0.29411764705882354,2019
00-0035510,Jeff Smith,2022,25,1,17,0.058823529411764705,5.0,2.0,0.11764705882352941,2019
00-0035527,Andy Isabella,2019,23,3,16,0.1875,3.0,4.0,0.25,2019
00-0035527,Andy Isabella,2020,24,10,16,0.625,3.4,9.0,0.5625,2019
00-0035535,Darius Slayton,2019,22,14,16,0.875,6.0,14.0,0.875,2019
00-0035535,Darius Slayton,2020,23,14,16,0.875,6.714285714285714,16.0,1.0,2019
00-0035535,Darius Slayton,2021,24,11,17,0.6470588235294118,5.090909090909091,12.0,0.7058823529411765,2019
00-0035535,Darius Slayton,2022,25,13,17,0.7647058823529411,5.461538461538462,13.0,0.7647058823529411,2019
00-0035535,Darius Slayton,2023,26,17,17,1.0,4.647058823529412,17.0,1.0,2019
00-0035535,Darius Slayton,2024,27,14,17,0.8235294117647058,4.928571428571429,16.0,0.9411764705882353,2019
00-0035535,Darius Slayton,2025,28,13,17,0.7647058823529411,4.769230769230769,14.0,0.8235294117647058,2019
00-0035544,Tom Kennedy,2022,26,4,17,0.23529411764705882,3.5,6.0,0.35294117647058826,2019
00-0035544,Tom Kennedy,2025,29,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2019
00-0035590,Riley Ridley,2019,23,2,16,0.125,3.0,3.0,0.1875,2019
00-0035592,Travis Fulgham,2020,25,12,16,0.75,5.583333333333333,12.0,0.75,2019
00-0035593,Juwann Winfree,2021,25,3,17,0.17647058823529413,3.6666666666666665,2.0,0.11764705882352941,2019
00-0035602,Alex Bachman,2024,28,1,17,0.058823529411764705,3.0,2.0,0.11764705882352941,2019
00-0035621,Nsimba Webster,2022,26,1,17,0.058823529411764705,3.0,,,2019
00-0035639,Parris Campbell,2019,22,4,16,0.25,5.25,6.0,0.375,2019
00-0035639,Parris Campbell,2020,23,1,16,0.0625,9.0,1.0,0.0625,2019
00-0035639,Parris Campbell,2021,24,5,17,0.29411764705882354,3.8,4.0,0.23529411764705882,2019
00-0035639,Parris Campbell,2022,25,17,17,1.0,5.352941176470588,17.0,1.0,2019
00-0035639,Parris Campbell,2023,26,6,17,0.35294117647058826,4.166666666666667,5.0,0.29411764705882354,2019
00-0035639,Parris Campbell,2024,27,2,17,0.11764705882352941,3.0,3.0,0.17647058823529413,2019
00-0035640,DK Metcalf,2019,22,15,16,0.9375,6.6,16.0,1.0,2019
00-0035640,DK Metcalf,2020,23,16,16,1.0,8.0625,16.0,1.0,2019
00-0035640,DK Metcalf,2021,24,17,17,1.0,7.588235294117647,17.0,1.0,2019
00-0035640,DK Metcalf,2022,25,17,17,1.0,8.294117647058824,17.0,1.0,2019
00-0035640,DK Metcalf,2023,26,16,17,0.9411764705882353,7.4375,16.0,0.9411764705882353,2019
00-0035640,DK Metcalf,2024,27,15,17,0.8823529411764706,7.2,15.0,0.8823529411764706,2019
00-0035640,DK Metcalf,2025,28,15,17,0.8823529411764706,6.6,15.0,0.8823529411764706,2019
00-0035645,Gunner Olszewski,2019,23,1,16,0.0625,3.0,1.0,0.0625,2019
00-0035645,Gunner Olszewski,2025,29,2,17,0.11764705882352941,5.5,2.0,0.11764705882352941,2019
00-0035659,Terry McLaurin,2019,24,14,16,0.875,6.642857142857143,14.0,0.875,2019
00-0035659,Terry McLaurin,2020,25,15,16,0.9375,8.933333333333334,15.0,0.9375,2019
00-0035659,Terry McLaurin,2021,26,17,17,1.0,7.647058823529412,17.0,1.0,2019
00-0035659,Terry McLaurin,2022,27,17,17,1.0,7.0588235294117645,17.0,1.0,2019
00-0035659,Terry McLaurin,2023,28,17,17,1.0,7.764705882352941,17.0,1.0,2019
00-0035659,Terry McLaurin,2024,29,17,17,1.0,6.882352941176471,17.0,1.0,2019
00-0035659,Terry McLaurin,2025,30,10,17,0.5882352941176471,6.0,10.0,0.5882352941176471,2019
00-0035662,Marquise Brown,2019,22,14,16,0.875,5.071428571428571,13.0,0.8125,2019
00-0035662,Marquise Brown,2020,23,16,16,1.0,6.25,16.0,1.0,2019
00-0035662,Marquise Brown,2021,24,16,17,0.9411764705882353,9.125,16.0,0.9411764705882353,2019
00-0035662,Marquise Brown,2022,25,12,17,0.7058823529411765,8.916666666666666,12.0,0.7058823529411765,2019
00-0035662,Marquise Brown,2023,26,13,17,0.7647058823529411,7.769230769230769,14.0,0.8235294117647058,2019
00-0035662,Marquise Brown,2024,27,2,17,0.11764705882352941,7.5,2.0,0.11764705882352941,2019
00-0035662,Marquise Brown,2025,28,14,17,0.8235294117647058,5.142857142857143,16.0,0.9411764705882353,2019
00-0035676,A.J. Brown,2019,22,16,16,1.0,5.25,16.0,1.0,2019
00-0035676,A.J. Brown,2020,23,14,16,0.875,7.571428571428571,14.0,0.875,2019
00-0035676,A.J. Brown,2021,24,13,17,0.7647058823529411,8.076923076923077,12.0,0.7058823529411765,2019
00-0035676,A.J. Brown,2022,25,17,17,1.0,8.529411764705882,17.0,1.0,2019
00-0035676,A.J. Brown,2023,26,16,17,0.9411764705882353,9.8125,16.0,0.9411764705882353,2019
00-0035676,A.J. Brown,2024,27,13,17,0.7647058823529411,7.461538461538462,13.0,0.7647058823529411,2019
00-0035676,A.J. Brown,2025,28,14,17,0.8235294117647058,8.571428571428571,15.0,0.8823529411764706,2019
00-0035719,Deebo Samuel Sr.,2019,23,15,16,0.9375,5.4,15.0,0.9375,2019
00-0035719,Deebo Samuel Sr.,2020,24,6,16,0.375,7.333333333333333,6.0,0.375,2019
00-0035719,Deebo Samuel Sr.,2021,25,15,17,0.8823529411764706,8.0,16.0,0.9411764705882353,2019
00-0035719,Deebo Samuel Sr.,2022,26,13,17,0.7647058823529411,7.230769230769231,13.0,0.7647058823529411,2019
00-0035719,Deebo Samuel Sr.,2023,27,13,17,0.7647058823529411,6.769230769230769,14.0,0.8235294117647058,2019
00-0035719,Deebo Samuel Sr.,2024,28,13,17,0.7647058823529411,6.153846153846154,14.0,0.8235294117647058,2019
00-0035719,Deebo Samuel Sr.,2025,29,16,17,0.9411764705882353,6.1875,16.0,0.9411764705882353,2019
00-0035844,Kirk Merritt,2021,24,1,17,0.058823529411764705,3.0,,,2020
00-0035848,De'Michael Harris,2020,22,2,16,0.125,3.5,,,2020
00-0035864,Kendall Hinton,2021,24,5,17,0.29411764705882354,3.6,6.0,0.35294117647058826,2020
00-0035864,Kendall Hinton,2022,25,6,17,0.35294117647058826,4.666666666666667,9.0,0.5294117647058824,2020
00-0035869,Austin Mack,2020,23,2,16,0.125,4.0,5.0,0.3125,2020
00-0035876,Andre Baccellia,2025,28,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2021
00-0035891,Cody White,2024,26,1,17,0.058823529411764705,3.0,,,2020
00-0035934,Trishton Jackson,2023,25,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2020
00-0036110,Ja'Marcus Bradley,2020,24,1,16,0.0625,11.0,1.0,0.0625,2020
00-0036133,James Proche,2021,25,3,17,0.17647058823529413,5.333333333333333,4.0,0.23529411764705882,2020
00-0036133,James Proche,2023,27,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2020
00-0036133,James Proche,2025,29,2,17,0.11764705882352941,4.0,5.0,0.29411764705882354,2020
00-0036142,Isaiah Wright,2020,23,7,16,0.4375,4.428571428571429,11.0,0.6875,2020
00-0036165,Isaiah Hodgins,2022,24,9,17,0.5294117647058824,5.333333333333333,8.0,0.47058823529411764,2020
00-0036165,Isaiah Hodgins,2025,27,5,17,0.29411764705882354,3.6,7.0,0.4117647058823529,2020
00-0036176,Mason Kinsey,2025,27,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2020
00-0036182,Nick Westbrook-Ikhine,2021,24,12,17,0.7058823529411765,4.5,15.0,0.8823529411764706,2020
00-0036182,Nick Westbrook-Ikhine,2022,25,13,17,0.7647058823529411,3.6923076923076925,17.0,1.0,2020
00-0036182,Nick Westbrook-Ikhine,2023,26,11,17,0.6470588235294118,3.909090909090909,14.0,0.8235294117647058,2020
00-0036182,Nick Westbrook-Ikhine,2024,27,13,17,0.7647058823529411,4.615384615384615,13.0,0.7647058823529411,2020
00-0036182,Nick Westbrook-Ikhine,2025,28,5,17,0.29411764705882354,3.2,13.0,0.7647058823529411,2020
00-0036183,Kristian Wilkerson,2021,24,1,17,0.058823529411764705,8.0,1.0,0.058823529411764705,2020
00-0036183,Kristian Wilkerson,2024,27,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2020
00-0036196,Gabe Davis,2020,21,13,16,0.8125,4.538461538461538,16.0,1.0,2020
00-0036196,Gabe Davis,2021,22,12,17,0.7058823529411765,5.0,16.0,0.9411764705882353,2020
00-0036196,Gabe Davis,2022,23,15,17,0.8823529411764706,6.2,15.0,0.8823529411764706,2020
00-0036196,Gabe Davis,2023,24,15,17,0.8823529411764706,5.333333333333333,16.0,0.9411764705882353,2020
00-0036196,Gabe Davis,2024,25,9,17,0.5294117647058824,4.666666666666667,9.0,0.5294117647058824,2020
00-0036196,Gabe Davis,2025,26,5,17,0.29411764705882354,3.4,6.0,0.35294117647058826,2020
00-0036219,Marquez Callaway,2020,22,5,16,0.3125,5.2,4.0,0.25,2020
00-0036219,Marquez Callaway,2021,23,16,17,0.9411764705882353,5.1875,17.0,1.0,2020
00-0036219,Marquez Callaway,2022,24,5,17,0.29411764705882354,5.4,10.0,0.5882352941176471,2020
00-0036228,Dezmon Patmon,2022,24,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2020
00-0036233,Donovan Peoples-Jones,2020,21,6,16,0.375,3.1666666666666665,6.0,0.375,2020
00-0036233,Donovan Peoples-Jones,2021,22,11,17,0.6470588235294118,5.090909090909091,14.0,0.8235294117647058,2020
00-0036233,Donovan Peoples-Jones,2022,23,16,17,0.9411764705882353,5.9375,17.0,1.0,2020
00-0036233,Donovan Peoples-Jones,2023,24,6,17,0.35294117647058826,3.1666666666666665,8.0,0.47058823529411764,2020
00-0036247,Freddie Swain,2021,23,11,17,0.6470588235294118,3.1818181818181817,17.0,1.0,2020
00-0036252,Michael Pittman,2020,23,12,16,0.75,5.0,13.0,0.8125,2020
00-0036252,Michael Pittman,2021,24,17,17,1.0,7.588235294117647,17.0,1.0,2020
00-0036252,Michael Pittman,2022,25,16,17,0.9411764705882353,8.8125,16.0,0.9411764705882353,2020
00-0036252,Michael Pittman,2023,26,16,17,0.9411764705882353,9.75,16.0,0.9411764705882353,2020
00-0036252,Michael Pittman,2024,27,16,17,0.9411764705882353,6.9375,16.0,0.9411764705882353,2020
00-0036252,Michael Pittman,2025,28,17,17,1.0,6.529411764705882,17.0,1.0,2020
00-0036254,Collin Johnson,2020,23,7,16,0.4375,4.0,5.0,0.3125,2020
00-0036254,Collin Johnson,2021,24,5,17,0.29411764705882354,3.8,7.0,0.4117647058823529,2020
00-0036255,Denzel Mims,2020,23,9,16,0.5625,4.888888888888889,9.0,0.5625,2020
00-0036255,Denzel Mims,2022,25,6,17,0.35294117647058826,3.6666666666666665,6.0,0.35294117647058826,2020
00-0036259,Jauan Jennings,2021,24,9,17,0.5294117647058824,3.7777777777777777,9.0,0.5294117647058824,2020
00-0036259,Jauan Jennings,2022,25,16,17,0.9411764705882353,3.5,15.0,0.8823529411764706,2020
00-0036259,Jauan Jennings,2023,26,8,17,0.47058823529411764,3.625,13.0,0.7647058823529411,2020
00-0036259,Jauan Jennings,2024,27,15,17,0.8823529411764706,7.533333333333333,15.0,0.8823529411764706,2020
00-0036259,Jauan Jennings,2025,28,15,17,0.8823529411764706,6.0,15.0,0.8823529411764706,2020
00-0036261,Brandon Aiyuk,2020,22,12,16,0.75,8.0,12.0,0.75,2020
00-0036261,Brandon Aiyuk,2021,23,15,17,0.8823529411764706,5.533333333333333,17.0,1.0,2020
00-0036261,Brandon Aiyuk,2022,24,17,17,1.0,6.705882352941177,17.0,1.0,2020
00-0036261,Brandon Aiyuk,2023,25,16,17,0.9411764705882353,6.5625,16.0,0.9411764705882353,2020
00-0036261,Brandon Aiyuk,2024,26,7,17,0.4117647058823529,6.714285714285714,7.0,0.4117647058823529,2020
00-0036268,Laviska Shenault Jr.,2020,22,13,16,0.8125,6.0,13.0,0.8125,2020
00-0036268,Laviska Shenault Jr.,2021,23,16,17,0.9411764705882353,6.25,16.0,0.9411764705882353,2020
00-0036268,Laviska Shenault Jr.,2022,24,8,17,0.47058823529411764,3.5,9.0,0.5294117647058824,2020
00-0036271,Quez Watkins,2020,22,3,16,0.1875,4.0,3.0,0.1875,2020
00-0036271,Quez Watkins,2021,23,16,17,0.9411764705882353,3.8125,17.0,1.0,2020
00-0036271,Quez Watkins,2022,24,12,17,0.7058823529411765,3.9166666666666665,17.0,1.0,2020
00-0036271,Quez Watkins,2023,25,4,17,0.23529411764705882,5.0,6.0,0.35294117647058826,2020
00-0036277,Quintez Cephus,2020,22,11,16,0.6875,3.1818181818181817,11.0,0.6875,2020
00-0036277,Quintez Cephus,2021,23,4,17,0.23529411764705882,5.25,5.0,0.29411764705882354,2020
00-0036277,Quintez Cephus,2022,24,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2020
00-0036309,Darnell Mooney,2020,23,16,16,1.0,6.125,16.0,1.0,2020
00-0036309,Darnell Mooney,2021,24,17,17,1.0,8.235294117647058,17.0,1.0,2020
00-0036309,Darnell Mooney,2022,25,11,17,0.6470588235294118,5.545454545454546,12.0,0.7058823529411765,2020
00-0036309,Darnell Mooney,2023,26,12,17,0.7058823529411765,4.916666666666667,15.0,0.8823529411764706,2020
00-0036309,Darnell Mooney,2024,27,15,17,0.8823529411764706,7.0,16.0,0.9411764705882353,2020
00-0036309,Darnell Mooney,2025,28,14,17,0.8235294117647058,5.071428571428571,15.0,0.8823529411764706,2020
00-0036322,Justin Jefferson,2020,21,16,16,1.0,7.8125,16.0,1.0,2020
00-0036322,Justin Jefferson,2021,22,17,17,1.0,9.823529411764707,17.0,1.0,2020
00-0036322,Justin Jefferson,2022,23,17,17,1.0,10.823529411764707,17.0,1.0,2020
00-0036322,Justin Jefferson,2023,24,10,17,0.5882352941176471,10.0,9.0,0.5294117647058824,2020
00-0036322,Justin Jefferson,2024,25,17,17,1.0,9.058823529411764,17.0,1.0,2020
00-0036322,Justin Jefferson,2025,26,17,17,1.0,8.294117647058824,17.0,1.0,2020
00-0036326,Chase Claypool,2020,22,15,16,0.9375,7.2,16.0,1.0,2020
00-0036326,Chase Claypool,2021,23,15,17,0.8823529411764706,7.0,15.0,0.8823529411764706,2020
00-0036326,Chase Claypool,2022,24,14,17,0.8235294117647058,5.571428571428571,15.0,0.8823529411764706,2020
00-0036326,Chase Claypool,2023,25,6,17,0.35294117647058826,3.3333333333333335,3.0,0.17647058823529413,2020
00-0036331,Devin Duvernay,2021,24,13,17,0.7647058823529411,3.5384615384615383,16.0,0.9411764705882353,2020
00-0036331,Devin Duvernay,2022,25,11,17,0.6470588235294118,4.181818181818182,14.0,0.8235294117647058,2020
00-0036331,Devin Duvernay,2024,27,4,17,0.23529411764705882,3.25,5.0,0.29411764705882354,2020
00-0036331,Devin Duvernay,2025,28,1,17,0.058823529411764705,3.0,,,2020
00-0036345,K.J. Osborn,2021,24,16,17,0.9411764705882353,5.0625,17.0,1.0,2020
00-0036345,K.J. Osborn,2022,25,17,17,1.0,5.294117647058823,17.0,1.0,2020
00-0036345,K.J. Osborn,2023,26,15,17,0.8823529411764706,5.0,16.0,0.9411764705882353,2020
00-0036345,K.J. Osborn,2024,27,4,17,0.23529411764705882,4.0,6.0,0.35294117647058826,2020
00-0036357,Henry Ruggs III,2020,21,12,16,0.75,3.5,13.0,0.8125,2020
00-0036357,Henry Ruggs III,2021,22,7,17,0.4117647058823529,5.142857142857143,7.0,0.4117647058823529,2020
00-0036358,CeeDee Lamb,2020,21,16,16,1.0,6.9375,16.0,1.0,2020
00-0036358,CeeDee Lamb,2021,22,16,17,0.9411764705882353,7.5,16.0,0.9411764705882353,2020
00-0036358,CeeDee Lamb,2022,23,17,17,1.0,9.176470588235293,17.0,1.0,2020
00-0036358,CeeDee Lamb,2023,24,17,17,1.0,10.647058823529411,17.0,1.0,2020
00-0036358,CeeDee Lamb,2024,25,15,17,0.8823529411764706,10.133333333333333,15.0,0.8823529411764706,2020
00-0036358,CeeDee Lamb,2025,26,12,17,0.7058823529411765,9.666666666666666,13.0,0.7647058823529411,2020
00-0036364,Lynn Bowden,2020,23,5,16,0.3125,7.0,6.0,0.375,2020
00-0036364,Lynn Bowden,2023,26,3,17,0.17647058823529413,3.6666666666666665,8.0,0.47058823529411764,2020
00-0036365,Bryan Edwards,2021,23,14,17,0.8235294117647058,4.142857142857143,16.0,0.9411764705882353,2020
00-0036382,K.J. Hill,2020,23,3,16,0.1875,3.0,2.0,0.125,2020
00-0036382,K.J. Hill,2021,24,1,17,0.058823529411764705,3.0,,,2020
00-0036387,Jalen Reagor,2020,21,9,16,0.5625,5.777777777777778,11.0,0.6875,2020
00-0036387,Jalen Reagor,2021,22,13,17,0.7647058823529411,4.076923076923077,16.0,0.9411764705882353,2020
00-0036387,Jalen Reagor,2023,24,6,17,0.35294117647058826,3.3333333333333335,8.0,0.47058823529411764,2020
00-0036398,John Hightower,2020,24,9,16,0.5625,3.111111111111111,8.0,0.5,2020
00-0036407,Jerry Jeudy,2020,21,15,16,0.9375,7.466666666666667,16.0,1.0,2020
00-0036407,Jerry Jeudy,2021,22,10,17,0.5882352941176471,5.6,10.0,0.5882352941176471,2020
00-0036407,Jerry Jeudy,2022,23,14,17,0.8235294117647058,7.071428571428571,13.0,0.7647058823529411,2020
00-0036407,Jerry Jeudy,2023,24,16,17,0.9411764705882353,5.4375,16.0,0.9411764705882353,2020
00-0036407,Jerry Jeudy,2024,25,17,17,1.0,8.529411764705882,17.0,1.0,2020
00-0036407,Jerry Jeudy,2025,26,17,17,1.0,6.235294117647059,17.0,1.0,2020
00-0036410,Tee Higgins,2020,21,14,16,0.875,7.642857142857143,14.0,0.875,2020
00-0036410,Tee Higgins,2021,22,14,17,0.8235294117647058,7.857142857142857,14.0,0.8235294117647058,2020
00-0036410,Tee Higgins,2022,23,14,17,0.8235294117647058,7.785714285714286,14.0,0.8235294117647058,2020
00-0036410,Tee Higgins,2023,24,12,17,0.7058823529411765,6.333333333333333,12.0,0.7058823529411765,2020
00-0036410,Tee Higgins,2024,25,12,17,0.7058823529411765,9.083333333333334,12.0,0.7058823529411765,2020
00-0036410,Tee Higgins,2025,26,15,17,0.8823529411764706,6.533333333333333,15.0,0.8823529411764706,2020
00-0036412,KJ Hamler,2020,21,10,16,0.625,5.6,11.0,0.6875,2020
00-0036412,KJ Hamler,2021,22,3,17,0.17647058823529413,3.3333333333333335,2.0,0.11764705882352941,2020
00-0036412,KJ Hamler,2022,23,4,17,0.23529411764705882,3.0,6.0,0.35294117647058826,2020
00-0036415,Van Jefferson,2020,24,5,16,0.3125,4.6,6.0,0.375,2020
00-0036415,Van Jefferson,2021,25,17,17,1.0,5.235294117647059,17.0,1.0,2020
00-0036415,Van Jefferson,2022,26,10,17,0.5882352941176471,4.4,11.0,0.6470588235294118,2020
00-0036415,Van Jefferson,2023,27,12,17,0.7058823529411765,3.4166666666666665,16.0,0.9411764705882353,2020
00-0036415,Van Jefferson,2024,28,12,17,0.7058823529411765,3.0833333333333335,16.0,0.9411764705882353,2020
00-0036415,Van Jefferson,2025,29,11,17,0.6470588235294118,4.454545454545454,14.0,0.8235294117647058,2020
00-0036427,Tyler Johnson,2020,22,3,16,0.1875,3.3333333333333335,8.0,0.5,2020
00-0036427,Tyler Johnson,2021,23,12,17,0.7058823529411765,4.333333333333333,13.0,0.7647058823529411,2020
00-0036427,Tyler Johnson,2023,25,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2020
00-0036427,Tyler Johnson,2024,26,7,17,0.4117647058823529,5.285714285714286,7.0,0.4117647058823529,2020
00-0036427,Tyler Johnson,2025,27,4,17,0.23529411764705882,3.25,7.0,0.4117647058823529,2020
00-0036439,Tyrie Cleveland,2020,23,1,16,0.0625,5.0,2.0,0.125,2020
00-0036439,Tyrie Cleveland,2022,25,2,17,0.11764705882352941,3.0,2.0,0.11764705882352941,2020
00-0036527,DJ Turner,2024,27,6,17,0.35294117647058826,4.333333333333333,8.0,0.47058823529411764,2021
00-0036550,Rashod Bateman,2021,22,11,17,0.6470588235294118,6.090909090909091,12.0,0.7058823529411765,2021
00-0036550,Rashod Bateman,2022,23,5,17,0.29411764705882354,5.4,5.0,0.29411764705882354,2021
00-0036550,Rashod Bateman,2023,24,15,17,0.8823529411764706,3.7333333333333334,16.0,0.9411764705882353,2021
00-0036550,Rashod Bateman,2024,25,14,17,0.8235294117647058,5.0,17.0,1.0,2021
00-0036550,Rashod Bateman,2025,26,10,17,0.5882352941176471,3.5,13.0,0.7647058823529411,2021
00-0036554,Nico Collins,2021,22,12,17,0.7058823529411765,4.833333333333333,13.0,0.7647058823529411,2021
00-0036554,Nico Collins,2022,23,10,17,0.5882352941176471,6.6,10.0,0.5882352941176471,2021
00-0036554,Nico Collins,2023,24,14,17,0.8235294117647058,7.714285714285714,14.0,0.8235294117647058,2021
00-0036554,Nico Collins,2024,25,12,17,0.7058823529411765,8.25,10.0,0.5882352941176471,2021
00-0036554,Nico Collins,2025,26,15,17,0.8823529411764706,8.0,15.0,0.8823529411764706,2021
00-0036572,Shi Smith,2021,23,3,17,0.17647058823529413,3.0,3.0,0.17647058823529413,2021
00-0036572,Shi Smith,2022,24,12,17,0.7058823529411765,3.1666666666666665,14.0,0.8235294117647058,2021
00-0036613,Jaylen Waddle,2021,23,16,17,0.9411764705882353,8.75,16.0,0.9411764705882353,2021
00-0036613,Jaylen Waddle,2022,24,17,17,1.0,6.882352941176471,17.0,1.0,2021
00-0036613,Jaylen Waddle,2023,25,14,17,0.8235294117647058,7.428571428571429,14.0,0.8235294117647058,2021
00-0036613,Jaylen Waddle,2024,26,15,17,0.8823529411764706,5.533333333333333,15.0,0.8823529411764706,2021
00-0036613,Jaylen Waddle,2025,27,15,17,0.8823529411764706,6.6,16.0,0.9411764705882353,2021
00-0036620,Dee Eskridge,2021,24,6,17,0.35294117647058826,3.0,6.0,0.35294117647058826,2021
00-0036626,Dyami Brown,2021,22,6,17,0.35294117647058826,3.6666666666666665,7.0,0.4117647058823529,2021
00-0036626,Dyami Brown,2022,23,3,17,0.17647058823529413,3.3333333333333335,3.0,0.17647058823529413,2021
00-0036626,Dyami Brown,2023,24,6,17,0.35294117647058826,3.0,6.0,0.35294117647058826,2021
00-0036626,Dyami Brown,2024,25,11,17,0.6470588235294118,3.272727272727273,14.0,0.8235294117647058,2021
00-0036626,Dyami Brown,2025,26,7,17,0.4117647058823529,4.857142857142857,9.0,0.5294117647058824,2021
00-0036627,Dez Fitzpatrick,2021,24,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2021
00-0036646,Simi Fehoko,2022,25,1,17,0.058823529411764705,3.0,,,2021
00-0036646,Simi Fehoko,2024,27,4,17,0.23529411764705882,3.75,5.0,0.29411764705882354,2021
00-0036841,Austin Trammell,2023,25,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2021
00-0036841,Austin Trammell,2024,26,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2021
00-0036841,Austin Trammell,2025,27,2,17,0.11764705882352941,3.5,2.0,0.11764705882352941,2021
00-0036849,Tutu Atwell,2022,23,8,17,0.47058823529411764,4.0,7.0,0.4117647058823529,2021
00-0036849,Tutu Atwell,2023,24,12,17,0.7058823529411765,5.416666666666667,13.0,0.7647058823529411,2021
00-0036849,Tutu Atwell,2024,25,14,17,0.8235294117647058,4.357142857142857,10.0,0.5882352941176471,2021
00-0036862,Ben Skowronek,2021,24,6,17,0.35294117647058826,3.1666666666666665,5.0,0.29411764705882354,2021
00-0036862,Ben Skowronek,2022,25,13,17,0.7647058823529411,4.615384615384615,14.0,0.8235294117647058,2021
00-0036900,Ja'Marr Chase,2021,21,17,17,1.0,7.529411764705882,16.0,0.9411764705882353,2021
00-0036900,Ja'Marr Chase,2022,22,12,17,0.7058823529411765,11.166666666666666,12.0,0.7058823529411765,2021
00-0036900,Ja'Marr Chase,2023,23,16,17,0.9411764705882353,9.0625,16.0,0.9411764705882353,2021
00-0036900,Ja'Marr Chase,2024,24,17,17,1.0,10.294117647058824,17.0,1.0,2021
00-0036900,Ja'Marr Chase,2025,25,16,17,0.9411764705882353,11.5625,16.0,0.9411764705882353,2021
